CUSIPs,yields,CPR,prices,,,,,,,,,,
3140JQRM7,5.12,5.39829934,87.38828297,,,,,,,,,,
3138WQBN1,5.421,6.883802618,95.79398607,,,,,,,,,,
3140JMJD5,5.211,6.883802618,93.76743072,,,,,,,,,,
3140HAD31,5.174,6.127327767,91.34565089,,,,,,,,,,
3138E5GS1,5.116,6.883802618,96.07215699,,,,,,,,,,
3140LT6B5,5.264,6.553397819,81.32868148,,,,,,,,,,
3138W52L1,5.285,6.127327767,92.98349467,,,,,,,,,,
31416R3Z4,5.014,6.883802618,96.48520558,,,,,,,,,,
3138M0HT0,5.187,6.883802618,95.79510378,,,,,,,,,,
3138XS5A1,5.091,6.127327767,92.57431474,,,,,,,,,,
3140KAXY7,5.168,3.998832117,79.39718238,,,,,,,,,,
3140FSMX8,5.109,6.127327767,91.93232137,,,,,,,,,,
3138MFDF1,5.209,6.883802618,95.79862332,,,,,,,,,,
3140E5SD7,5.343,5.39829934,88.71837626,,,,,,,,,,
31419H3Y6,5.251,6.127327767,93.52258407,,,,,,,,,,
3140F3T73,5.118,5.39829934,88.451898,,,,,,,,,,
3140HGTX5,4.998,6.883802618,93.94360331,,,,,,,,,,
3140H8JZ9,5.187,5.523592718,89.42673182,,,,,,,,,,
3140FRWV3,5.135,5.39829934,88.47961301,,,,,,,,,,
31416SFK2,5.225,6.883802618,96.48476747,,,,,,,,,,
31416KV88,5.21,6.883802618,96.72559635,,,,,,,,,,
3138LTH43,5.173,6.127327767,93.13882384,,,,,,,,,,
3138X2UN2,5.172,6.883802618,95.78929656,,,,,,,,,,
3138XBF82,5.149,6.883802618,95.7889741,,,,,,,,,,
3140F83W5,5.2,4.606141635,85.21488384,,,,,,,,,,
3138MRST9,5.143,5.39829934,90.65755891,,,,,,,,,,
3138WUUH4,5.185,6.883802618,95.78929656,,,,,,,,,,
3138MH2S1,5.251,5.39829934,90.65755891,,,,,,,,,,
3138E7A38,5.142,6.883802618,95.79862332,,,,,,,,,,
3138M0JF8,5.236,6.127327767,93.13882384,,,,,,,,,,
3138Y85B2,5.111,6.883802618,95.44549193,,,,,,,,,,
3138MCSH8,5.084,6.127327767,93.13882384,,,,,,,,,,
3138X3FB3,5.071,6.127327767,92.98574855,,,,,,,,,,
3138XFPF6,5.209,6.127327767,92.98574855,,,,,,,,,,
3140JKZD1,5.092,6.127327767,90.99208984,,,,,,,,,,
3140H9H30,5.162,6.127327767,91.24146992,,,,,,,,,,
3138WDV81,5.195,6.127327767,92.57431474,,,,,,,,,,
3140EYRN3,5.321,5.39829934,89.01344487,,,,,,,,,,
3140F2GG9,5.129,5.39829934,88.46179384,,,,,,,,,,
3140KKR22,5.215,5.110826022,83.44005943,,,,,,,,,,
3140FLTJ7,5.137,5.39829934,88.46179384,,,,,,,,,,
3138E2Y66,5.203,6.883802618,96.07215699,,,,,,,,,,
3138EBBY0,5.235,6.883802618,95.79824426,,,,,,,,,,
3138LSSX9,5.208,6.127327767,93.14313761,,,,,,,,,,
3140KFPE9,5.153,3.998832117,79.6935847,,,,,,,,,,
3140LSCR5,5.388,5.830688467,86.79730463,,,,,,,,,,
3138X2E26,5.15,6.127327767,92.98574855,,,,,,,,,,
3138NXG68,5.221,6.127327767,93.12611662,,,,,,,,,,
3138NWF46,5.101,4.606141635,87.55595546,,,,,,,,,,
31419JLW6,5.145,6.883802618,96.48920178,,,,,,,,,,
3140KN6R4,5.037,5.110826022,83.3488858,,,,,,,,,,
3140FFC33,5,6.883802618,94.44585351,,,,,,,,,,
3140F2QD5,5.04,5.39829934,88.451898,,,,,,,,,,
3138MGDK8,5.206,5.39829934,90.65755891,,,,,,,,,,
3138AKLR8,5.331,6.883802618,96.07215699,,,,,,,,,,
3138YXUB9,5.139,6.127327767,91.89959416,,,,,,,,,,
3140E9LD6,5.056,5.39829934,88.71837626,,,,,,,,,,
3140F8QY6,5.155,6.127327767,91.5325425,,,,,,,,,,
3140FHMX2,5.082,6.127327767,91.54078669,,,,,,,,,,
3138YGZM7,5.39,6.127327767,91.89959416,,,,,,,,,,
3138Y4HG7,5.095,6.883802618,95.4489294,,,,,,,,,,
31417BBL0,5.168,6.127327767,93.14313761,,,,,,,,,,
3138YYLX9,5.11,6.883802618,94.73039658,,,,,,,,,,
3138XXDM5,5.234,6.883802618,95.4520133,,,,,,,,,,
3138W5E79,5.065,6.127327767,92.98574855,,,,,,,,,,
3138XP3P6,5.113,6.883802618,95.4489294,,,,,,,,,,
3138Y3D40,5.058,6.127327767,92.55448468,,,,,,,,,,
3138YTK45,5.068,6.883802618,94.73039658,,,,,,,,,,
3140FPEM7,5.055,6.127327767,91.35769428,,,,,,,,,,
3140KMBC3,5.221,6.403389744,90.6337469,,,,,,,,,,
3138XQLX7,5.235,6.883802618,95.46076326,,,,,,,,,,
3138XDND8,5.044,6.127327767,91.92663341,,,,,,,,,,
3138YSX76,5.201,6.883802618,94.72610299,,,,,,,,,,
3138E9QE3,5.07,6.883802618,95.79824426,,,,,,,,,,
3138MAHA9,5.176,6.127327767,93.13436378,,,,,,,,,,
3138MJ3M9,5.133,6.127327767,93.13436378,,,,,,,,,,
3138M3J47,5.23,6.127327767,93.13054814,,,,,,,,,,
31421AMR1,5.181,6.883802618,96.48921314,,,,,,,,,,
3138LRVG4,5.228,6.883802618,95.79824426,,,,,,,,,,
3138W0BK4,5.086,6.127327767,92.98349467,,,,,,,,,,
3138E9WR7,5.087,5.39829934,90.65755891,,,,,,,,,,
3138X6NZ4,5.178,6.883802618,95.78929656,,,,,,,,,,
3140E2KZ3,5.226,5.39829934,88.71837626,,,,,,,,,,
3140E7ZH6,5.137,4.606141635,85.27102706,,,,,,,,,,
3140JKAT3,8.726,9.626267284,92.24174738,,,,,,,,,,
3140KPWU3,5.092,3.998832117,79.8057611,,,,,,,,,,
3138A73E6,5.148,6.883802618,96.48830216,,,,,,,,,,
3140F8JE8,5.09,6.127327767,91.52933959,,,,,,,,,,
3138YJUS3,5.181,6.127327767,92.19409176,,,,,,,,,,
3138YNZL4,5.085,6.127327767,91.28696211,,,,,,,,,,
3140F7VD8,5.131,4.606141635,85.48791089,,,,,,,,,,
3140HMWX8,5.186,9.626267284,92.31574686,,,,,,,,,,
3140L2L68,5.285,5.110826022,83.28531424,,,,,,,,,,
3140E9YX8,5.012,6.127327767,91.89959416,,,,,,,,,,
3140L8SD3,5.186,5.110826022,83.09653428,,,,,,,,,,
3140HGHX8,5.003,3.998832117,79.71155092,,,,,,,,,,
3138MM3G5,5.065,5.39829934,90.65755891,,,,,,,,,,
3140JG2C8,5.099,6.883802618,93.76263415,,,,,,,,,,
3138WC5N9,5.307,6.883802618,95.46076326,,,,,,,,,,
3138WHHH8,5.032,5.39829934,88.451898,,,,,,,,,,
3138YDFP9,5.142,6.883802618,95.44570452,,,,,,,,,,
3138E6BT2,5.151,6.127327767,93.15021759,,,,,,,,,,
3138MLBP8,5.107,6.127327767,93.13882384,,,,,,,,,,
3138YNP43,5.216,6.127327767,91.89959416,,,,,,,,,,
3138M8RX3,5.174,6.127327767,93.13882384,,,,,,,,,,
3140L8CF5,5.233,5.110826022,82.99482705,,,,,,,,,,
3140K4A75,5.15,5.39829934,87.38828297,,,,,,,,,,
3138YPA44,5.381,4.606141635,85.27514854,,,,,,,,,,
3138E7RF3,5.176,6.883802618,96.07215699,,,,,,,,,,
3140EWFF7,5.273,6.127327767,91.5325425,,,,,,,,,,
3138E7JQ8,5.143,6.127327767,93.13882384,,,,,,,,,,
3140LT5Q3,5.082,5.830688467,86.82827323,,,,,,,,,,
3140K2X33,5.178,6.883802618,93.84172916,,,,,,,,,,
3138YL7L9,5.126,5.39829934,88.71837626,,,,,,,,,,
3140E8RN0,5.072,6.127327767,91.89959416,,,,,,,,,,
31416QJQ9,5.249,6.883802618,96.4952436,,,,,,,,,,
3138XFPT6,5.096,6.883802618,95.4489294,,,,,,,,,,
3138Y6MB7,5.128,6.127327767,92.56729351,,,,,,,,,,
3138MJRQ4,5.252,6.127327767,93.13436378,,,,,,,,,,
3138Y2AQ6,5.12,6.127327767,92.56729351,,,,,,,,,,
3138MR4Y4,5.06,5.39829934,90.65755891,,,,,,,,,,
31419JRY6,5.118,6.883802618,96.4909668,,,,,,,,,,
3138XJPC5,5.192,5.39829934,90.30653365,,,,,,,,,,
3140H7ZD2,5.909,6.883802618,94.21686506,,,,,,,,,,
3138M03C2,5.157,5.39829934,90.65755891,,,,,,,,,,
3138LWVS7,5.362,6.127327767,93.13882384,,,,,,,,,,
3138EDAW1,5.078,6.127327767,93.13436378,,,,,,,,,,
3140FEZK3,5.245,6.127327767,91.5117133,,,,,,,,,,
3138W4R78,5.175,6.127327767,93.13882384,,,,,,,,,,
3140KXL79,5.239,5.830688467,85.95020653,,,,,,,,,,
3138XBLJ1,5.145,6.883802618,95.7889741,,,,,,,,,,
3138M0QD5,5.234,6.127327767,93.13882384,,,,,,,,,,
3138M8WQ2,5.252,6.127327767,93.13882384,,,,,,,,,,
3140FSWE9,5.21,6.883802618,94.21686506,,,,,,,,,,
31417WH53,5.227,6.883802618,96.48830216,,,,,,,,,,
3140LYRG0,5.213,3.998832117,79.25872598,,,,,,,,,,
3138MCXX7,5.374,6.127327767,93.13882384,,,,,,,,,,
3138M5ND7,5.27,6.127327767,93.13436378,,,,,,,,,,
3138WKFA8,5.216,6.127327767,93.13882384,,,,,,,,,,
3140H8J63,5.207,9.626267284,92.193924,,,,,,,,,,
3138WLCJ0,5.228,6.883802618,94.21686506,,,,,,,,,,
3138WZY89,5.148,6.127327767,92.99669549,,,,,,,,,,
3138YK6Q1,5.145,5.030087778,87.21935779,,,,,,,,,,
3138MFP92,5.044,6.127327767,93.14313761,,,,,,,,,,
3140FB3G3,5.113,5.39829934,88.451898,,,,,,,,,,
3138MA2T4,5.201,6.127327767,93.13882384,,,,,,,,,,
3140K2GQ1,5.172,6.127327767,90.71120378,,,,,,,,,,
3140KFFT7,5.172,5.39829934,87.27795955,,,,,,,,,,
3140HDHJ6,5.106,6.127327767,90.99208984,,,,,,,,,,
3138WWSP5,5.116,6.883802618,95.7940479,,,,,,,,,,
3138XMYM6,5.181,6.127327767,92.56729351,,,,,,,,,,
3138NXJX6,5.192,6.883802618,95.79683924,,,,,,,,,,
3138YGRE4,5.255,6.127327767,92.56729351,,,,,,,,,,
3140LU5Z0,5.287,3.998832117,79.16774738,,,,,,,,,,
3138XPBC6,5.173,6.883802618,95.4489294,,,,,,,,,,
3140Q9VH3,5.19,6.127327767,91.46401179,,,,,,,,,,
3140HNCM2,5.14,3.998832117,79.64952896,,,,,,,,,,
3138W1F28,5.113,5.39829934,90.65755891,,,,,,,,,,
3138YFFL3,5.194,5.39829934,87.77668569,,,,,,,,,,
3138WV2K6,5.193,5.39829934,90.30653365,,,,,,,,,,
3138X5QJ9,5.162,6.127327767,92.98574855,,,,,,,,,,
3138AMDY8,5.259,6.883802618,96.10059352,,,,,,,,,,
3140EBH61,5.119,5.39829934,88.71837626,,,,,,,,,,
3138MLY32,5.243,4.606141635,88.22805224,,,,,,,,,,
3140K5MG9,5.094,6.127327767,90.70831805,,,,,,,,,,
3138X2ES9,5.309,6.127327767,92.98574855,,,,,,,,,,
31419GTU8,5.242,6.883802618,96.48830216,,,,,,,,,,
3138EDRZ6,5.317,6.883802618,95.79862332,,,,,,,,,,
3138E0BR9,5.157,6.127327767,93.49656851,,,,,,,,,,
3138WTBD7,5.336,6.127327767,92.98349467,,,,,,,,,,
3138EADE4,5.07,6.883802618,96.08247568,,,,,,,,,,
3138MGDE2,5.291,6.127327767,93.13882384,,,,,,,,,,
3138MGE76,5.346,6.127327767,93.13882384,,,,,,,,,,
31419BMN2,5.054,6.127327767,93.47295631,,,,,,,,,,
3140MENA0,5.262,5.110826022,82.88500058,,,,,,,,,,
3140JHKQ5,5.249,6.883802618,93.94682783,,,,,,,,,,
3138MJRY7,5.233,6.127327767,93.13436378,,,,,,,,,,
3140F1EM0,5.622,5.39829934,88.451898,,,,,,,,,,
3140FFWQ0,5.19,6.127327767,91.52933959,,,,,,,,,,
3140N1U92,5.209,6.403389744,89.83124193,,,,,,,,,,
3138XVHA1,5.446,6.883802618,95.44570452,,,,,,,,,,
31417CPZ2,5.233,6.883802618,95.79824426,,,,,,,,,,
3138YYUM3,5.11,6.883802618,94.73039658,,,,,,,,,,
3138X6KP9,5.151,6.883802618,95.78929656,,,,,,,,,,
3138W4LX7,5.062,6.127327767,93.13436378,,,,,,,,,,
3140JV7A4,5.155,6.883802618,93.76743072,,,,,,,,,,
3138LSAQ3,5.207,6.883802618,95.79862332,,,,,,,,,,
3138EAPR2,5.092,6.127327767,93.13436378,,,,,,,,,,
3140MKFB3,4.972,5.830688467,86.29634458,,,,,,,,,,
3140HNBM3,5.633,3.998832117,79.7747799,,,,,,,,,,
3138LRAK8,5.351,5.39829934,90.65755891,,,,,,,,,,
3138XDU73,5.125,6.883802618,95.4489294,,,,,,,,,,
3138YN6E2,5.196,5.39829934,88.71837626,,,,,,,,,,
31419G5X8,5.083,6.883802618,96.47750614,,,,,,,,,,
3138AWZE6,5.448,6.883802618,96.07215699,,,,,,,,,,
3140K1ND4,5.015,5.523592718,88.11406612,,,,,,,,,,
3140KP7E7,5.145,3.998832117,80.13385153,,,,,,,,,,
3140FSHC0,5.412,6.883802618,94.45799552,,,,,,,,,,
3140QEKM3,5.764,5.110826022,83.47100847,,,,,,,,,,
3140QHB95,5.073,5.110826022,83.47100847,,,,,,,,,,
3138YAAJ4,5.256,6.883802618,95.44570452,,,,,,,,,,
3138YLDD0,6.115,5.39829934,88.71837626,,,,,,,,,,
3138WJ3U0,5.197,6.883802618,94.21016361,,,,,,,,,,
3140JVSZ6,5.193,5.39829934,87.38828297,,,,,,,,,,
3140JJC72,5.21,6.883802618,94.01084628,,,,,,,,,,
3138XGGM9,5.168,6.127327767,92.98574855,,,,,,,,,,
3140FAYL0,5.05,5.39829934,88.46179384,,,,,,,,,,
3140QDVQ4,5.022,5.110826022,83.44876597,,,,,,,,,,
3138ASR46,5.09,6.883802618,96.07119793,,,,,,,,,,
3138YPEQ1,5.18,6.127327767,91.89959416,,,,,,,,,,
3138AMBX2,5.256,6.883802618,96.07215699,,,,,,,,,,
3138ECJN4,5.094,6.127327767,93.13882384,,,,,,,,,,
3138LSD64,4.97,6.127327767,93.13882384,,,,,,,,,,
31418UHD9,5.157,6.883802618,96.49070352,,,,,,,,,,
3138Y5E77,5.103,6.883802618,95.44908465,,,,,,,,,,
3138YNZ91,5.166,6.883802618,94.73039658,,,,,,,,,,
3140E1AR4,5.217,5.39829934,88.71837626,,,,,,,,,,
3138E7AS3,5.212,6.883802618,96.07215699,,,,,,,,,,
3138M7VN2,5.222,6.127327767,93.16285778,,,,,,,,,,
3138NWZP7,5.134,6.127327767,93.13436378,,,,,,,,,,
3138E4ZC8,5.252,5.39829934,90.65755891,,,,,,,,,,
3138WB2X2,5.127,5.39829934,90.32254422,,,,,,,,,,
3138YRPL6,5.135,5.39829934,88.71837626,,,,,,,,,,
3138YKR21,5.193,5.39829934,88.71837626,,,,,,,,,,
3140QEMP4,5.425,5.110826022,83.44005943,,,,,,,,,,
3140FRW35,5.231,4.606141635,85.22698568,,,,,,,,,,
3138WSFL7,5.178,5.39829934,90.30653365,,,,,,,,,,
3138WVDU2,5.222,6.127327767,92.98574855,,,,,,,,,,
3140KTBS3,5.1,5.830688467,87.12207638,,,,,,,,,,
3138MGCR4,5.297,5.39829934,90.65755891,,,,,,,,,,
3140E4V38,5.191,6.127327767,91.90292191,,,,,,,,,,
3140HM6S8,5.443,6.127327767,90.99208984,,,,,,,,,,
3140QGZV2,5.124,3.998832117,79.65085511,,,,,,,,,,
31417JEJ5,5.243,6.127327767,94.34938442,,,,,,,,,,
3138EBSW6,5.279,6.883802618,95.79862332,,,,,,,,,,
3138XGWR0,5.167,6.127327767,92.98574855,,,,,,,,,,
3140E24D0,5.234,6.127327767,91.89959416,,,,,,,,,,
3140F5QA4,5.17,6.883802618,94.45640745,,,,,,,,,,
3138LUTL9,5.506,6.127327767,93.13882384,,,,,,,,,,
3138EDLL3,5.173,6.127327767,93.13882384,,,,,,,,,,
3138W3GH0,5.201,4.606141635,87.06939428,,,,,,,,,,
3138YAB46,5.131,6.127327767,91.88967268,,,,,,,,,,
3140N16Z1,5.102,6.713179271,92.75311138,,,,,,,,,,
3138WPUD4,5.261,6.127327767,92.98574855,,,,,,,,,,
3140FSVQ3,5.19,6.883802618,94.45799552,,,,,,,,,,
3140H0AB8,6.005,6.127327767,91.33898532,,,,,,,,,,
3138YVDZ9,5.308,6.127327767,91.89959416,,,,,,,,,,
3138MQ6J7,5.303,4.606141635,88.22805224,,,,,,,,,,
3140QNBV3,5.013,5.110826022,82.88500058,,,,,,,,,,
3140K3KY7,5.014,6.127327767,90.70831805,,,,,,,,,,
3140MXEB6,5.102,6.403389744,89.84052828,,,,,,,,,,
3138ADLX1,5.079,6.883802618,96.07215699,,,,,,,,,,
3138WXX85,5.214,6.883802618,95.7889741,,,,,,,,,,
3138W4TQ4,5.18,5.39829934,90.29811946,,,,,,,,,,
3138W4WW7,5.122,6.127327767,92.99482062,,,,,,,,,,
3138X3WQ1,5.137,6.127327767,92.98574855,,,,,,,,,,
3138YJYQ3,5.236,6.127327767,91.89959416,,,,,,,,,,
3138X9FU8,5.087,6.883802618,95.78929656,,,,,,,,,,
3138MCLU6,5.173,4.606141635,88.22805224,,,,,,,,,,
3140GR7J7,5.09,4.730138273,81.06946626,,,,,,,,,,
3140FPK57,5.249,5.39829934,88.451898,,,,,,,,,,
3138XS3E5,5.182,6.883802618,95.4489294,,,,,,,,,,
3138A7S33,5.063,6.127327767,93.49509002,,,,,,,,,,
31417VWW9,5.187,6.883802618,96.48476747,,,,,,,,,,
3140FHCN5,5.132,5.39829934,86.5497199,,,,,,,,,,
31419KXH3,5.065,6.883802618,96.48830216,,,,,,,,,,
3140QD5M2,5.059,5.830688467,87.43746505,,,,,,,,,,
3140QAR93,5.254,6.883802618,93.59294889,,,,,,,,,,
3140HM7L2,5.259,6.127327767,90.99208984,,,,,,,,,,
3138XCK76,5.103,6.883802618,95.80067893,,,,,,,,,,
3138W6FA9,5.187,6.127327767,92.98574855,,,,,,,,,,
3138E7RS5,5.154,6.883802618,95.79683924,,,,,,,,,,
3140JW6Y1,5.168,6.127327767,90.70831805,,,,,,,,,,
3138M6DH7,5.132,6.883802618,95.80821699,,,,,,,,,,
3138APYK8,5.176,6.127327767,93.49656851,,,,,,,,,,
3140JGBD6,5.258,6.883802618,94.31538473,,,,,,,,,,
3138MG3X1,5.125,6.127327767,93.13436378,,,,,,,,,,
3138X3SP8,5.11,5.39829934,90.30653365,,,,,,,,,,
3138WMQK0,5.046,6.127327767,92.98574855,,,,,,,,,,
3140LNK22,5.285,5.110826022,83.13231068,,,,,,,,,,
3140H4BY9,5.143,6.883802618,93.94682783,,,,,,,,,,
3138E9JC5,5.028,6.127327767,93.13882384,,,,,,,,,,
3138YBKT9,5.07,4.606141635,87.06856381,,,,,,,,,,
3140E0W76,5.217,5.39829934,88.71837626,,,,,,,,,,
3138MKJA5,5.16,5.39829934,90.65755891,,,,,,,,,,
31419KUX1,5.238,6.127327767,93.52258407,,,,,,,,,,
3140JXKP2,5.219,6.127327767,90.71120378,,,,,,,,,,
3140KTGP4,5.084,3.204341829,74.80295625,,,,,,,,,,
3140KAML7,5.114,5.39829934,87.32331582,,,,,,,,,,
31417GTQ9,8.688,5.39829934,90.29811946,,,,,,,,,,
3140HNJ86,5.122,3.204341829,74.9313143,,,,,,,,,,
3138XV3N8,5.195,6.883802618,95.43199034,,,,,,,,,,
3138X57F8,5.248,6.883802618,95.79948227,,,,,,,,,,
3138A4DD4,5.184,6.883802618,96.48830216,,,,,,,,,,
3140JQGG2,5.094,5.39829934,86.38749399,,,,,,,,,,
3140FFHY0,5.073,6.883802618,94.451186,,,,,,,,,,
3140KD5X4,5.259,5.830688467,87.2148836,,,,,,,,,,
3138MFRA7,5.194,5.39829934,90.65755891,,,,,,,,,,
3138A2VC0,5.205,6.883802618,96.48830216,,,,,,,,,,
3138YRFW3,5.259,5.39829934,88.71837626,,,,,,,,,,
3140LP2H4,5.064,5.110826022,83.07251651,,,,,,,,,,
3140KJAB3,5.128,6.391644427,82.56526021,,,,,,,,,,
31417ENE7,5.253,5.39829934,90.65558609,,,,,,,,,,
3138Y7XX5,5.109,5.523592718,88.89577684,,,,,,,,,,
3140GNAV5,5.01,6.127327767,91.34259714,,,,,,,,,,
3140H0BK7,5.029,6.883802618,94.49448802,,,,,,,,,,
3140F4SG2,5.197,6.127327767,91.5325425,,,,,,,,,,
3138E5WA2,5.1,6.883802618,96.07215699,,,,,,,,,,
3140GSU83,5.102,6.127327767,91.33898532,,,,,,,,,,
3138X65Y7,5.218,6.883802618,95.78929656,,,,,,,,,,
3140ECPA1,5.138,6.127327767,91.90766186,,,,,,,,,,
3138XUMN9,5.507,6.883802618,95.4298118,,,,,,,,,,
3138LTSB5,5.13,6.883802618,95.79824426,,,,,,,,,,
3140FLBL1,5.123,6.127327767,91.52933959,,,,,,,,,,
3140JGDN2,5.04,6.127327767,90.99208984,,,,,,,,,,
3138Y86J4,5.103,5.39829934,89.42018664,,,,,,,,,,
3138LQMT8,5.167,5.39829934,90.65755891,,,,,,,,,,
3140H76U6,5.158,4.606141635,83.59648474,,,,,,,,,,
31418WRK8,5.379,6.883802618,96.48830216,,,,,,,,,,
31418SGG8,5.27,6.883802618,96.48830216,,,,,,,,,,
3140KMLH1,5.292,3.998832117,79.83674229,,,,,,,,,,
3140LSTG1,5.197,3.998832117,79.66406534,,,,,,,,,,
3140GXHS3,5.167,6.883802618,94.21686506,,,,,,,,,,
3140KRBK4,5.222,5.830688467,87.0602049,,,,,,,,,,
3138XW4Y1,5.11,6.883802618,95.4489294,,,,,,,,,,
3138W1H75,5.241,5.39829934,90.30653365,,,,,,,,,,
3138Y9SV1,5.03,6.883802618,94.73039658,,,,,,,,,,
3138XCZS4,5.328,6.127327767,92.98574855,,,,,,,,,,
3140LTME1,5.166,5.110826022,83.01056947,,,,,,,,,,
3138W0GU7,5.168,6.883802618,95.79862332,,,,,,,,,,
3140MHNX3,5.213,5.830688467,86.30798868,,,,,,,,,,
3138YYTV5,5.178,6.127327767,91.89959416,,,,,,,,,,
3138WZC34,5.213,6.127327767,92.98574855,,,,,,,,,,
3140K97B9,5.104,6.127327767,90.73413567,,,,,,,,,,
3138W2QF5,5.215,4.606141635,86.65346619,,,,,,,,,,
31413L5K1,5.193,6.127327767,94.79103101,,,,,,,,,,
3138W4ZY0,5.229,6.127327767,92.98349467,,,,,,,,,,
3140JM5L2,5.145,6.883802618,93.76543936,,,,,,,,,,
3140EVZ34,5.061,6.127327767,91.5325425,,,,,,,,,,
3138Y5Q66,5.158,6.127327767,92.56729351,,,,,,,,,,
3140E8RG5,5.43,6.883802618,94.74517864,,,,,,,,,,
3138AJV25,5.426,6.883802618,96.06261664,,,,,,,,,,
31417WK83,5.247,6.883802618,96.07215699,,,,,,,,,,
3138LUUQ6,5.258,6.127327767,93.13882384,,,,,,,,,,
3138W7VB7,5.204,5.39829934,90.29811946,,,,,,,,,,
3140F43T1,5.054,6.883802618,94.45799552,,,,,,,,,,
3138XR5N5,5.123,6.127327767,92.56729351,,,,,,,,,,
3138XW3X4,5.146,9.626267284,92.49373606,,,,,,,,,,
3140FU7J1,5.324,5.523592718,90.49388219,,,,,,,,,,
3140H86T7,5.183,6.127327767,90.99208984,,,,,,,,,,
3138EDDH1,5.181,6.883802618,95.79824426,,,,,,,,,,
3138MJFA2,5.265,5.39829934,90.66774628,,,,,,,,,,
3140KTYJ8,5.107,3.998832117,79.94415354,,,,,,,,,,
3140KAT89,5.179,5.39829934,87.32331582,,,,,,,,,,
3140HNCG5,5.233,3.998832117,79.64952896,,,,,,,,,,
3140F7LN7,5.067,6.127327767,91.5325425,,,,,,,,,,
3138YP2M3,5.12,6.127327767,91.89959416,,,,,,,,,,
3138MQAB9,5.174,5.39829934,90.30653365,,,,,,,,,,
3138WV6S5,5.16,6.127327767,92.98349467,,,,,,,,,,
3140HJYY1,5.205,6.883802618,93.94682783,,,,,,,,,,
3138XWGZ5,5.267,6.883802618,95.45192176,,,,,,,,,,
3140JXVB1,5.152,6.127327767,90.71120378,,,,,,,,,,
3140HDHH0,5.064,6.127327767,90.03270361,,,,,,,,,,
3140QAES5,5.207,6.883802618,94.19311014,,,,,,,,,,
3138E8KH4,5.258,6.883802618,95.79510378,,,,,,,,,,
31417FV54,5.134,6.127327767,92.98349467,,,,,,,,,,
3140LUAB7,5.11,6.713179271,93.44393731,,,,,,,,,,
3140KYMC5,5.047,5.110826022,83.00142104,,,,,,,,,,
3140KYJJ4,5.176,3.998832117,79.59081866,,,,,,,,,,
3138YEL39,5.296,5.39829934,88.71837626,,,,,,,,,,
3138M9NL1,5.13,6.127327767,93.13777338,,,,,,,,,,
3138YEKW6,5.249,6.127327767,92.56729351,,,,,,,,,,
3140EBNR8,5.081,6.883802618,94.73141109,,,,,,,,,,
3140GYZD4,5.086,5.39829934,88.47961301,,,,,,,,,,
31416AD72,5.034,6.883802618,96.72559635,,,,,,,,,,
3138A4YT6,5.159,6.883802618,96.47750614,,,,,,,,,,
31419KZK4,5.238,6.127327767,93.52258407,,,,,,,,,,
3138NXQA8,5.18,6.883802618,95.79862332,,,,,,,,,,
3138X9UP2,5.215,6.127327767,92.98574855,,,,,,,,,,
3140FPEV7,5.186,6.127327767,91.34259714,,,,,,,,,,
3138Y2UL5,5.153,6.127327767,92.56729351,,,,,,,,,,
3138YGH62,5.15,6.127327767,91.89959416,,,,,,,,,,
3140F8L62,5.137,5.39829934,88.44303846,,,,,,,,,,
3138XZZP9,5.219,6.883802618,95.44719451,,,,,,,,,,
3138NWBU2,5.053,5.39829934,90.65755891,,,,,,,,,,
3138X7FR9,5.144,6.127327767,92.9856821,,,,,,,,,,
3140QNWE8,5.134,3.998832117,78.91937053,,,,,,,,,,
3138WFXQ4,5.094,6.127327767,91.90292191,,,,,,,,,,
3140HBQP6,5.566,4.606141635,83.66349719,,,,,,,,,,
3140N0TP0,8.811,6.403389744,89.84052828,,,,,,,,,,
3138X3DH2,5.154,6.127327767,92.98994829,,,,,,,,,,
3138APJX7,5.004,6.883802618,96.07215699,,,,,,,,,,
31419JAZ1,5.158,6.883802618,96.48830216,,,,,,,,,,
3138E9WJ5,5.179,6.883802618,95.79862332,,,,,,,,,,
3138XKLM4,5.219,6.883802618,95.79904642,,,,,,,,,,
3138MMZC9,5.153,6.883802618,95.79824426,,,,,,,,,,
3138W57F9,5.128,5.39829934,90.30653365,,,,,,,,,,
3138XH4T5,5.106,5.39829934,88.78360567,,,,,,,,,,
3138WDVN8,5.083,6.127327767,92.57856773,,,,,,,,,,
3138Y2V26,5.075,6.127327767,92.56729351,,,,,,,,,,
3140QAP61,5.124,6.883802618,93.95065606,,,,,,,,,,
3138Y3Q53,5.157,6.127327767,92.56729351,,,,,,,,,,
31410YDE1,5.125,6.883802618,97.3292313,,,,,,,,,,
3140KALM6,5.153,6.127327767,90.74162164,,,,,,,,,,
3140JVV90,5.134,9.626267284,92.28766251,,,,,,,,,,
3138Y6CT9,5.183,6.127327767,92.56729351,,,,,,,,,,
3138MLWW0,5.08,6.127327767,93.13436378,,,,,,,,,,
3140K2R63,5.172,6.883802618,93.84172916,,,,,,,,,,
3138WMSG7,5.077,5.39829934,90.30653365,,,,,,,,,,
3138MCLT9,5.073,4.606141635,88.22805224,,,,,,,,,,
3138E2K79,5.2,6.883802618,96.07119793,,,,,,,,,,
3138E6HJ8,5.225,6.883802618,96.07119793,,,,,,,,,,
